AA19 心脏移植
OJ19 与妊娠、分娩有关的其他手术操作
OQY O_歧义组
OR19 阴道分娩
OS19 产褥期相关疾患
OS29 流产相关疾患
OT19 异位妊娠
OZ1A 与妊娠有关的其他疾患，伴严重或一般并发症与合并症
OZ15 与妊娠有关的其他疾患，不伴并发症或合并症
PB19 新生儿（出生年龄＜29天）心血管手术
PC19 新生儿（出生年龄＜29天）腹部手术
PJ19 新生儿（出生年龄＜29天）的其他手术
PK19 新生儿伴呼吸机支持
PQY P_歧义组
PR11 新生儿呼吸窘迫综合征，伴有严重并发症或合并症
PR1B 新生儿呼吸窘迫综合征，不伴严重并发症与合并症
PS19 极度发育不全（出生体重＜1500g）
PS29 早产儿（出生体重1500-1999g）
PS31 早产儿（出生体重2000-2499g），伴有严重并发症或合并症
PS3B 早产儿（出生体重2000-2499g），不伴严重并发症与合并症
PS49 早产儿（出生体重＞2499g）
PU11 足月儿，伴有严重并发症或合并症
PU13 足月儿，伴有并发症或合并症
PU15 足月儿，不伴并发症或合并症
PV19 源于新生儿（29天≤出生年龄＜1周岁）诊断的婴儿疾患
QB19 脾切除术
QJ19 非特指部位、组织、器官的良性肿瘤手术
QQY Q_歧义组
QR11 网状内皮及免疫性疾患，伴有严重并发症或合并症
QR13 网状内皮及免疫性疾患，伴有并发症或合并症
QR15 网状内皮及免疫性疾患，不伴并发症或合并症
QS11 红细胞病及营养性贫血，伴有严重并发症或合并症
QS13 红细胞病及营养性贫血，伴有并发症或合并症
QS15 红细胞病及营养性贫血，不伴并发症或合并症
QS2A 溶血性贫血，伴严重或一般并发症与合并症
QS25 溶血性贫血，不伴并发症或合并症
QS31 再生障碍性贫血，伴有严重并发症或合并症
QS33 再生障碍性贫血，伴有并发症或合并症
QS35 再生障碍性贫血，不伴并发症或合并症
QS41 其他贫血，伴有严重并发症或合并症
QS43 其他贫血，伴有并发症或合并症
QS45 其他贫血，不伴并发症或合并症
QT11 凝血功能障碍，伴有严重并发症或合并症
QT13 凝血功能障碍，伴有并发症或合并症
QT15 凝血功能障碍，不伴并发症或合并症
RA19 淋巴瘤等伴重大手术
RA29 淋巴瘤等伴其他手术
RA39 骨髓增生性疾患或低分化肿瘤等伴重大手术
RA49 骨髓增生性疾患或低分化肿瘤等伴其他手术
RB19 急性白血病化学治疗和／或其他治疗
RB29 淋巴瘤、多发骨髓瘤化学治疗和／或其他治疗
RC1A 恶性增生性疾患放射治疗，伴严重或一般并发症与合并症
RC15 恶性增生性疾患放射治疗，不伴并发症或合并症
RD19 恶性增生性疾患的介入和／或射频治疗
RE11 恶性增生性疾患的化学治疗和／或其他治疗，伴有严重并发症或合并症
RE13 恶性增生性疾患的化学治疗和／或其他治疗，伴有并发症或合并症
RE15 恶性增生性疾患的化学治疗和／或其他治疗，不伴并发症或合并症
RG19 恶行增生性疾患的靶向、免疫治疗
RQY R_歧义组
RR1A 急性白血病，伴严重或一般并发症与合并症
RR15 急性白血病，不伴并发症或合并症
RS11 淋巴瘤及其他类型白血病，伴有严重并发症或合并症
RS13 淋巴瘤及其他类型白血病，伴有并发症或合并症
RS15 淋巴瘤及其他类型白血病，不伴并发症或合并症
RS29 骨髓瘤
RT11 非特指恶性肿瘤，伴有严重并发症或合并症
RT13 非特指恶性肿瘤，伴有并发症或合并症
RT15 非特指恶性肿瘤，不伴并发症或合并症
RT29 非特指良性肿瘤
RU11 恶性增生性疾患的其他治疗，伴有严重并发症或合并症
RU13 恶性增生性疾患的其他治疗，伴有并发症或合并症
RU15 恶性增生性疾患的其他治疗，不伴并发症或合并症
RV19 与放射治疗有关的恶性增生性疾患
RW11 恶性增生性疾患治疗后的随诊检查，伴有严重并发症或合并症
RW13 恶性增生性疾患治疗后的随诊检查，伴有并发症或合并症
RW15 恶性增生性疾患治疗后的随诊检查，不伴并发症或合并症
RW21 恶性增生性疾患维持性治疗，伴有严重并发症或合并症
RW23 恶性增生性疾患维持性治疗，伴有并发症或合并症
RW25 恶性增生性疾患维持性治疗，不伴并发症或合并症
SB11 全身性感染的手术，伴有严重并发症或合并症
SB13 全身性感染的手术，伴有并发症或合并症
SB15 全身性感染的手术，不伴并发症或合并症
SR11 败血症，伴有严重并发症或合并症
SR1B 败血症，不伴严重并发症与合并症
SS1A 手术后及创伤后感染，伴严重或一般并发症与合并症
SS15 手术后及创伤后感染，不伴并发症或合并症
ST11 原因不明的发热，伴有严重并发症或合并症
ST13 原因不明的发热，伴有并发症或合并症
ST15 原因不明的发热，不伴并发症或合并症
SU1A 病毒性疾患，伴严重或一般并发症与合并症
SU15 病毒性疾患，不伴并发症或合并症
SV11 细菌性疾患，伴有严重并发症或合并症
SV13 细菌性疾患，伴有并发症或合并症
SV15 细菌性疾患，不伴并发症或合并症
SZ11 其他感染性或寄生虫性疾患，伴有严重并发症或合并症
SZ13 其他感染性或寄生虫性疾患，伴有并发症或合并症
SZ15 其他感染性或寄生虫性疾患，不伴并发症或合并症
TB1A 精神病患者的手术，伴严重或一般并发症与合并症
TB15 精神病患者的手术，不伴并发症或合并症
TR19 精神分裂症
TR29 偏执及急性精神病
TS19 重大的情感障碍
TS2A 神经症性障碍及其他情感性障碍，伴严重或一般并发症与合并症
TS25 神经症性障碍及其他情感性障碍，不伴并发症或合并症
TT19 进食及睡眠障碍
TT29 人格障碍
TU19 儿童期精神发育障碍
TV19 焦虑性障碍
TW19 器质性及症状性精神障碍
UQY U_歧义组
UR19 酒精中毒及戒除
US19 兴奋剂滥用与依赖
VB19 损伤的皮肤移植
VC19 与损伤有关的清创术
VJ1A 其他损伤的手术，伴严重或一般并发症与合并症
VJ15 其他损伤的手术，不伴并发症或合并症
VQY V_歧义组
VR19 损伤
VS19 过敏反应
VS21 药物中毒或毒性反应，伴有严重并发症或合并症
VS23 药物中毒或毒性反应，伴有并发症或合并症
VS25 药物中毒或毒性反应，不伴并发症或合并症
VT19 医疗后遗症
VZ19 其他损伤、中毒及毒性反应疾患
WB19 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤伴植皮
WC19 其他烧伤伴植皮
WJ19 烧伤伴除植皮之外的任何手术室手术
WR19 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤
WZ19 其他烧伤、腐蚀伤及冻伤等灼伤
XJ1A 其他接触健康服务的诊断伴手术室操作，伴严重或一般并发症与合并症
XJ15 其他接触健康服务的诊断伴手术室操作，不伴并发症或合并症
XR19 精神心理康复
XR2A 神经、骨骼及肌肉康复，伴严重或一般并发症与合并症
XR25 神经、骨骼及肌肉康复，不伴并发症或合并症
XR31 功能障碍康复，伴有严重并发症或合并症
XR3B 功能障碍康复，不伴严重并发症与合并症
XS1A 体征及症状，伴严重或一般并发症与合并症
XS15 体征及症状，不伴并发症或合并症
XS21 随访（不含恶性肿瘤诊断），伴有严重并发症或合并症
XS23 随访（不含恶性肿瘤诊断），伴有并发症或合并症
XS25 随访（不含恶性肿瘤诊断），不伴并发症或合并症
XT19 其他后期照护
XT29 非特指的先天畸形
XT3A 其他影响健康状态的因素，伴严重或一般并发症与合并症
XT35 其他影响健康状态的因素，不伴并发症或合并症
YC19 HIV相关疾患的手术室手术
YR11 HIV相关疾患，伴有严重并发症或合并症
YR13 HIV相关疾患，伴有并发症或合并症
YR15 HIV相关疾患，不伴并发症或合并症
YR29 HIV其他相关情况
ZB19 多发性严重创伤开颅术
ZC19 多发性严重创伤的脊柱、髋、股或肢体手术
ZD19 多发性重要创伤的腹腔手术
ZJ19 与多发重要创伤诊断有关的其他手术室操作
ZQY Z_歧义组
ZZ11 多发性重要创伤无手术，伴有严重并发症或合并症
ZZ1B 多发性重要创伤无手术，不伴严重并发症与合并症
